"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"08/12/2024 14:00:00 - 08/12/2024 15:00:00","BZN|FR","14028.80","14515.11","14421.15","13297.00"
"08/12/2024 15:00:00 - 08/12/2024 16:00:00","BZN|FR","13974.22","14180.36","14094.85","13020.00"
"08/12/2024 16:00:00 - 08/12/2024 17:00:00","BZN|FR","13921.81","13835.18","13757.77","12720.00"
"08/12/2024 17:00:00 - 08/12/2024 18:00:00","BZN|FR","13599.29","13579.44","13525.71","12729.00"
"08/12/2024 18:00:00 - 08/12/2024 19:00:00","BZN|FR","13289.99","13336.89","13291.42","12748.00"
"08/12/2024 19:00:00 - 08/12/2024 20:00:00","BZN|FR","12979.95","13093.37","13049.18","12705.00"
"08/12/2024 20:00:00 - 08/12/2024 21:00:00","BZN|FR","12910.67","12833.63","12781.29","12524.00"
"08/12/2024 21:00:00 - 08/12/2024 22:00:00","BZN|FR","12843.84","12575.58","12514.96","12416.00"
"08/12/2024 22:00:00 - 08/12/2024 23:00:00","BZN|FR","12774.69","12302.07","12251.06","12030.00"
"08/12/2024 23:00:00 - 09/12/2024 00:00:00","BZN|FR","12400.25","12261.86","12215.13","12048.00"
"09/12/2024 00:00:00 - 09/12/2024 01:00:00","BZN|FR","11972.82","12411.54","13761.04","11987.00"
"09/12/2024 01:00:00 - 09/12/2024 02:00:00","BZN|FR","11759.64","12197.38","13545.13","11971.00"
"09/12/2024 02:00:00 - 09/12/2024 03:00:00","BZN|FR","11821.28","12213.20","13559.95","11537.00"
"09/12/2024 03:00:00 - 09/12/2024 04:00:00","BZN|FR","11881.95","12233.21","13576.71","11689.00"
"09/12/2024 04:00:00 - 09/12/2024 05:00:00","BZN|FR","11945.69","12248.75","13587.75","11762.00"
"09/12/2024 05:00:00 - 09/12/2024 06:00:00","BZN|FR","12274.58","12531.40","13866.15","12397.00"
"09/12/2024 06:00:00 - 09/12/2024 07:00:00","BZN|FR","12603.17","12813.03","14141.28","12533.00"
"09/12/2024 07:00:00 - 09/12/2024 08:00:00","BZN|FR","12934.87","12790.24","13137.37","12811.00"
"09/12/2024 08:00:00 - 09/12/2024 09:00:00","BZN|FR","12791.65","12859.09","13057.56","12965.00"
"09/12/2024 09:00:00 - 09/12/2024 10:00:00","BZN|FR","12634.96","12884.53","12955.64","12566.00"
"09/12/2024 10:00:00 - 09/12/2024 11:00:00","BZN|FR","12467.52","12900.29","12992.87","12111.00"
"09/12/2024 11:00:00 - 09/12/2024 12:00:00","BZN|FR","12416.61","12821.50","12910.44","11826.00"
"09/12/2024 12:00:00 - 09/12/2024 13:00:00","BZN|FR","12351.13","12737.72","12815.41","12067.00"
"09/12/2024 13:00:00 - 09/12/2024 14:00:00","BZN|FR","12285.44","12663.16","12718.43","12134.00"
"09/12/2024 14:00:00 - 09/12/2024 15:00:00","BZN|FR","12144.09","12556.74","12606.43","11754.00"
"09/12/2024 15:00:00 - 09/12/2024 16:00:00","BZN|FR","11994.76","12446.94","12488.55","11451.00"
"09/12/2024 16:00:00 - 09/12/2024 17:00:00","BZN|FR","11850.64","12344.97","12377.47","11595.00"
"09/12/2024 17:00:00 - 09/12/2024 18:00:00","BZN|FR","11378.77","12093.59","12114.97","11490.00"
"09/12/2024 18:00:00 - 09/12/2024 19:00:00","BZN|FR","10904.14","11829.25","11847.54","11260.00"
"09/12/2024 19:00:00 - 09/12/2024 20:00:00","BZN|FR","10424.46","11552.74","11575.20","11088.00"
"09/12/2024 20:00:00 - 09/12/2024 21:00:00","BZN|FR","10001.26","11317.29","11335.17","10495.00"
"09/12/2024 21:00:00 - 09/12/2024 22:00:00","BZN|FR","9629.94","11089.36","11145.48","10270.00"
"09/12/2024 22:00:00 - 09/12/2024 23:00:00","BZN|FR","9195.31","10885.99","10895.25","9932.00"
"09/12/2024 23:00:00 - 10/12/2024 00:00:00","BZN|FR","8930.05","10307.80","10351.34","9900.00"
"10/12/2024 00:00:00 - 10/12/2024 01:00:00","BZN|FR","9868.21","9991.17","11213.17","9390.00"
"10/12/2024 01:00:00 - 10/12/2024 02:00:00","BZN|FR","9262.23","9439.83","10680.33","9181.00"
"10/12/2024 02:00:00 - 10/12/2024 03:00:00","BZN|FR","9062.23","9307.44","10566.19","8656.00"
"10/12/2024 03:00:00 - 10/12/2024 04:00:00","BZN|FR","8878.86","9191.99","10450.74","8382.00"
"10/12/2024 04:00:00 - 10/12/2024 05:00:00","BZN|FR","8697.71","9074.51","10333.51","8416.00"
"10/12/2024 05:00:00 - 10/12/2024 06:00:00","BZN|FR","8591.39","8916.43","10167.43","8595.00"
"10/12/2024 06:00:00 - 10/12/2024 07:00:00","BZN|FR","8510.24","8785.06","10000.81","8365.00"
"10/12/2024 07:00:00 - 10/12/2024 08:00:00","BZN|FR","8381.76","8863.00","8639.21","8319.00"
"10/12/2024 08:00:00 - 10/12/2024 09:00:00","BZN|FR","8297.53","8767.78","8611.12","8549.00"
"10/12/2024 09:00:00 - 10/12/2024 10:00:00","BZN|FR","8292.14","8656.75","8603.88","8482.00"
"10/12/2024 10:00:00 - 10/12/2024 11:00:00","BZN|FR","8236.40","8580.54","8535.36","8231.00"
"10/12/2024 11:00:00 - 10/12/2024 12:00:00","BZN|FR","8281.37","8468.28","8463.51","7999.00"
"10/12/2024 12:00:00 - 10/12/2024 13:00:00","BZN|FR","8282.81","8300.77","8322.77","7715.00"
"10/12/2024 13:00:00 - 10/12/2024 14:00:00","BZN|FR","8364.33","8226.55","8257.31","7352.00"
"10/12/2024 14:00:00 - 10/12/2024 15:00:00","BZN|FR","8107.40","8061.38","8074.64","7055.00"
"10/12/2024 15:00:00 - 10/12/2024 16:00:00","BZN|FR","7841.08","7881.61","7877.02","6516.00"
"10/12/2024 16:00:00 - 10/12/2024 17:00:00","BZN|FR","7596.51","7700.87","7697.52","6372.00"
"10/12/2024 17:00:00 - 10/12/2024 18:00:00","BZN|FR","7424.25","7680.88","7664.58","6357.00"
"10/12/2024 18:00:00 - 10/12/2024 19:00:00","BZN|FR","7253.37","7635.12","7627.83","6416.00"
"10/12/2024 19:00:00 - 10/12/2024 20:00:00","BZN|FR","7093.18","7586.87","7598.05","6425.00"
"10/12/2024 20:00:00 - 10/12/2024 21:00:00","BZN|FR","6854.39","7138.27","7162.49","6296.00"
"10/12/2024 21:00:00 - 10/12/2024 22:00:00","BZN|FR","6611.57","6699.82","6722.59","6040.00"
"10/12/2024 22:00:00 - 10/12/2024 23:00:00","BZN|FR","6380.46","6279.86","6295.96","5520.00"
"10/12/2024 23:00:00 - 11/12/2024 00:00:00","BZN|FR","6221.52","6156.26","6153.95","5071.00"
"11/12/2024 00:00:00 - 11/12/2024 01:00:00","BZN|FR","5740.60","5597.58","6604.33","4620.00"
"11/12/2024 01:00:00 - 11/12/2024 02:00:00","BZN|FR","5542.45","5400.99","6377.24","4595.00"
"11/12/2024 02:00:00 - 11/12/2024 03:00:00","BZN|FR","5603.26","5434.65","6372.40","4587.00"
"11/12/2024 03:00:00 - 11/12/2024 04:00:00","BZN|FR","5619.62","5425.03","6368.03","4536.00"
"11/12/2024 04:00:00 - 11/12/2024 05:00:00","BZN|FR","5619.78","5392.36","6359.61","4597.00"
"11/12/2024 05:00:00 - 11/12/2024 06:00:00","BZN|FR","5307.37","5105.92","6109.42","4499.00"
"11/12/2024 06:00:00 - 11/12/2024 07:00:00","BZN|FR","4995.42","4822.33","5861.33","4354.00"
"11/12/2024 07:00:00 - 11/12/2024 08:00:00","BZN|FR","4675.13","4325.69","4594.94","4397.00"
"11/12/2024 08:00:00 - 11/12/2024 09:00:00","BZN|FR","4562.12","4232.07","4504.84","4336.00"
"11/12/2024 09:00:00 - 11/12/2024 10:00:00","BZN|FR","4418.89","4122.28","4426.82","4154.00"
"11/12/2024 10:00:00 - 11/12/2024 11:00:00","BZN|FR","4286.34","4084.70","4097.35","4177.00"
"11/12/2024 11:00:00 - 11/12/2024 12:00:00","BZN|FR","4164.35","4111.11","4130.29","4147.00"
"11/12/2024 12:00:00 - 11/12/2024 13:00:00","BZN|FR","3996.82","4157.81","4112.64","4160.00"
"11/12/2024 13:00:00 - 11/12/2024 14:00:00","BZN|FR","3912.55","4139.48","4178.99","3900.00"
"11/12/2024 14:00:00 - 11/12/2024 15:00:00","BZN|FR","4050.85","4266.02","4326.25","3752.00"
"11/12/2024 15:00:00 - 11/12/2024 16:00:00","BZN|FR","4169.65","4407.48","4455.09","3687.00"
"11/12/2024 16:00:00 - 11/12/2024 17:00:00","BZN|FR","4253.79","4477.64","4547.80","3860.00"
"11/12/2024 17:00:00 - 11/12/2024 18:00:00","BZN|FR","4381.43","4666.86","4778.23","4029.00"
"11/12/2024 18:00:00 - 11/12/2024 19:00:00","BZN|FR","4469.11","4854.19","4966.58","4343.00"
"11/12/2024 19:00:00 - 11/12/2024 20:00:00","BZN|FR","4554.80","5064.47","5152.54","4515.00"
"11/12/2024 20:00:00 - 11/12/2024 21:00:00","BZN|FR","4502.66","5036.91","5096.99","4414.00"
"11/12/2024 21:00:00 - 11/12/2024 22:00:00","BZN|FR","4492.38","5059.30","5082.07","4205.00"
"11/12/2024 22:00:00 - 11/12/2024 23:00:00","BZN|FR","4519.69","5092.38","5104.99","3953.00"
"11/12/2024 23:00:00 - 12/12/2024 00:00:00","BZN|FR","4203.23","4742.44","4776.05","3666.00"
"12/12/2024 00:00:00 - 12/12/2024 01:00:00","BZN|FR","4276.79","4129.76","4856.01","3363.00"
"12/12/2024 01:00:00 - 12/12/2024 02:00:00","BZN|FR","3940.72","3725.35","4377.35","3082.00"
"12/12/2024 02:00:00 - 12/12/2024 03:00:00","BZN|FR","3786.40","3585.22","4190.72","2862.00"
"12/12/2024 03:00:00 - 12/12/2024 04:00:00","BZN|FR","3605.58","3420.01","4004.01","2743.00"
"12/12/2024 04:00:00 - 12/12/2024 05:00:00","BZN|FR","3424.32","3250.72","3815.47","2621.00"
"12/12/2024 05:00:00 - 12/12/2024 06:00:00","BZN|FR","3355.22","3175.02","3739.02","2609.00"
"12/12/2024 06:00:00 - 12/12/2024 07:00:00","BZN|FR","3273.78","3088.17","3662.92","2722.00"
"12/12/2024 07:00:00 - 12/12/2024 08:00:00","BZN|FR","3201.47","2699.17","2997.01","2684.00"
"12/12/2024 08:00:00 - 12/12/2024 09:00:00","BZN|FR","3037.04","2552.13","2731.38","2570.00"
"12/12/2024 09:00:00 - 12/12/2024 10:00:00","BZN|FR","2871.52","2394.52","2467.50","2507.00"
"12/12/2024 10:00:00 - 12/12/2024 11:00:00","BZN|FR","2761.30","2301.74","2361.92","2141.00"
"12/12/2024 11:00:00 - 12/12/2024 12:00:00","BZN|FR","2576.07","2147.44","2201.19","1934.00"
"12/12/2024 12:00:00 - 12/12/2024 13:00:00","BZN|FR","2340.74","1989.92","1990.50","1826.00"
"12/12/2024 13:00:00 - 12/12/2024 14:00:00","BZN|FR","2189.09","1828.61","1867.40","1647.00"
"12/12/2024 14:00:00 - 12/12/2024 15:00:00","BZN|FR","2304.82","1975.80","1995.46","1579.00"
"12/12/2024 15:00:00 - 12/12/2024 16:00:00","BZN|FR","2388.37","2079.63","2093.94","1696.00"
"12/12/2024 16:00:00 - 12/12/2024 17:00:00","BZN|FR","2407.31","2126.07","2125.49","1888.00"
"12/12/2024 17:00:00 - 12/12/2024 18:00:00","BZN|FR","2642.72","2403.56","2462.21","2151.00"
"12/12/2024 18:00:00 - 12/12/2024 19:00:00","BZN|FR","2810.63","2661.70","2728.71","2570.00"
"12/12/2024 19:00:00 - 12/12/2024 20:00:00","BZN|FR","3018.55","2995.39","3035.97","2770.00"
"12/12/2024 20:00:00 - 12/12/2024 21:00:00","BZN|FR","3104.73","3102.39","3120.67","2813.00"
"12/12/2024 21:00:00 - 12/12/2024 22:00:00","BZN|FR","3246.45","3234.91","3261.09","2838.00"
"12/12/2024 22:00:00 - 12/12/2024 23:00:00","BZN|FR","3408.10","3387.69","3421.87","2745.00"
"12/12/2024 23:00:00 - 13/12/2024 00:00:00","BZN|FR","3298.80","3264.96","3295.19","2704.00"
"13/12/2024 00:00:00 - 13/12/2024 01:00:00","BZN|FR","3293.93","3468.83","3747.33","2680.00"
"13/12/2024 01:00:00 - 13/12/2024 02:00:00","BZN|FR","3155.78","3375.70","3628.45","2661.00"
"13/12/2024 02:00:00 - 13/12/2024 03:00:00","BZN|FR","2998.31","3188.94","3418.19","2721.00"
"13/12/2024 03:00:00 - 13/12/2024 04:00:00","BZN|FR","2843.17","3006.43","3208.68","2778.00"
"13/12/2024 04:00:00 - 13/12/2024 05:00:00","BZN|FR","2678.46","2813.05","2999.05","2807.00"
"13/12/2024 05:00:00 - 13/12/2024 06:00:00","BZN|FR","2534.35","2634.70","2827.20","2782.00"
"13/12/2024 06:00:00 - 13/12/2024 07:00:00","BZN|FR","2409.33","2476.63","2655.38","2873.00"
"13/12/2024 07:00:00 - 13/12/2024 08:00:00","BZN|FR","2273.23","2523.34","2300.77","2845.00"
"13/12/2024 08:00:00 - 13/12/2024 09:00:00","BZN|FR","2210.13","2411.77","2262.98","2637.00"
"13/12/2024 09:00:00 - 13/12/2024 10:00:00","BZN|FR","2167.35","2313.65","2228.32","2378.00"
"13/12/2024 10:00:00 - 13/12/2024 11:00:00","BZN|FR","2131.56","2227.57","2366.83","2014.00"
"13/12/2024 11:00:00 - 13/12/2024 12:00:00","BZN|FR","1908.49","2041.88","2129.89","1758.00"
"13/12/2024 12:00:00 - 13/12/2024 13:00:00","BZN|FR","1698.55","1890.32","1923.03","1516.00"
"13/12/2024 13:00:00 - 13/12/2024 14:00:00","BZN|FR","1485.26","1671.33","1724.03","1307.00"
"13/12/2024 14:00:00 - 13/12/2024 15:00:00","BZN|FR","1321.40","1475.33","1511.37","1146.00"
"13/12/2024 15:00:00 - 13/12/2024 16:00:00","BZN|FR","1148.12","1275.57","1293.56","991.00"
"13/12/2024 16:00:00 - 13/12/2024 17:00:00","BZN|FR","981.25","1064.34","1083.80","1003.00"
"13/12/2024 17:00:00 - 13/12/2024 18:00:00","BZN|FR","1014.13","1153.29","1166.03","1068.00"
"13/12/2024 18:00:00 - 13/12/2024 19:00:00","BZN|FR","1046.71","1240.64","1250.65","1132.00"
"13/12/2024 19:00:00 - 13/12/2024 20:00:00","BZN|FR","1074.86","1329.35","1332.21","1128.00"
"13/12/2024 20:00:00 - 13/12/2024 21:00:00","BZN|FR","1202.64","1300.33","1309.49","1099.00"
"13/12/2024 21:00:00 - 13/12/2024 22:00:00","BZN|FR","1331.01","1277.49","1289.33","1129.00"
"13/12/2024 22:00:00 - 13/12/2024 23:00:00","BZN|FR","1459.43","1261.23","1273.99","1140.00"
"13/12/2024 23:00:00 - 14/12/2024 00:00:00","BZN|FR","1542.18","1336.79","1354.32","1188.00"
"14/12/2024 00:00:00 - 14/12/2024 01:00:00","BZN|FR","1321.27","1394.94","1446.94","1252.00"
"14/12/2024 01:00:00 - 14/12/2024 02:00:00","BZN|FR","1399.59","1497.82","1563.82","1258.00"
"14/12/2024 02:00:00 - 14/12/2024 03:00:00","BZN|FR","1586.30","1643.74","1720.74","1285.00"
"14/12/2024 03:00:00 - 14/12/2024 04:00:00","BZN|FR","1768.45","1783.84","1879.09","1442.00"
"14/12/2024 04:00:00 - 14/12/2024 05:00:00","BZN|FR","1944.29","1917.25","2038.75","1586.00"
"14/12/2024 05:00:00 - 14/12/2024 06:00:00","BZN|FR","2036.82","1993.30","2164.30","1676.00"
"14/12/2024 06:00:00 - 14/12/2024 07:00:00","BZN|FR","2173.32","2115.36","2291.61","1733.00"
"14/12/2024 07:00:00 - 14/12/2024 08:00:00","BZN|FR","2280.65","2144.07","2178.35","1926.00"
"14/12/2024 08:00:00 - 14/12/2024 09:00:00","BZN|FR","2410.90","2305.47","2331.70","1922.00"
"14/12/2024 09:00:00 - 14/12/2024 10:00:00","BZN|FR","2437.65","2448.57","2475.95","2021.00"
"14/12/2024 10:00:00 - 14/12/2024 11:00:00","BZN|FR","2537.63","2628.60","2412.71","2125.00"
"14/12/2024 11:00:00 - 14/12/2024 12:00:00","BZN|FR","2671.27","2906.26","2811.21","2315.00"
"14/12/2024 12:00:00 - 14/12/2024 13:00:00","BZN|FR","2797.80","3147.83","3177.45","2440.00"
"14/12/2024 13:00:00 - 14/12/2024 14:00:00","BZN|FR","2867.25","3499.69","3485.79","2530.00"
"14/12/2024 14:00:00 - 14/12/2024 15:00:00","BZN|FR","2959.16","3652.60","3681.56","2612.00"
"14/12/2024 15:00:00 - 14/12/2024 16:00:00","BZN|FR","3018.07","3762.58","3839.09","2801.00"
"14/12/2024 16:00:00 - 14/12/2024 17:00:00","BZN|FR","3011.19","3885.58","3927.45","3299.00"
"14/12/2024 17:00:00 - 14/12/2024 18:00:00","BZN|FR","3189.28","3985.37","3975.81","3629.00"
"14/12/2024 18:00:00 - 14/12/2024 19:00:00","BZN|FR","3406.35","4075.88","4059.80","3808.00"
"14/12/2024 19:00:00 - 14/12/2024 20:00:00","BZN|FR","3633.56","4100.41","4150.24","3953.00"
"14/12/2024 20:00:00 - 14/12/2024 21:00:00","BZN|FR","3773.96","4165.80","4172.23","3969.00"
"14/12/2024 21:00:00 - 14/12/2024 22:00:00","BZN|FR","3996.25","4277.70","4276.86","4014.00"
"14/12/2024 22:00:00 - 14/12/2024 23:00:00","BZN|FR","4236.27","4368.85","4400.03","3978.00"
"14/12/2024 23:00:00 - 15/12/2024 00:00:00","BZN|FR","4373.01","4506.58","4516.45","3872.00"
"15/12/2024 00:00:00 - 15/12/2024 01:00:00","BZN|FR","4548.82","4645.76","5149.01","3778.00"
"15/12/2024 01:00:00 - 15/12/2024 02:00:00","BZN|FR","4575.61","4596.64","5112.64","3724.00"
"15/12/2024 02:00:00 - 15/12/2024 03:00:00","BZN|FR","4576.41","4620.59","5135.59","3914.00"
"15/12/2024 03:00:00 - 15/12/2024 04:00:00","BZN|FR","4542.69","4613.36","5158.86","3925.00"
"15/12/2024 04:00:00 - 15/12/2024 05:00:00","BZN|FR","4557.52","4649.55","5178.30","3861.00"
"15/12/2024 05:00:00 - 15/12/2024 06:00:00","BZN|FR","4768.98","4713.19","5276.94","4059.00"
"15/12/2024 06:00:00 - 15/12/2024 07:00:00","BZN|FR","4998.27","4794.99","5374.24","4178.00"
"15/12/2024 07:00:00 - 15/12/2024 08:00:00","BZN|FR","5157.03","4351.97","4689.94","4449.00"
"15/12/2024 08:00:00 - 15/12/2024 09:00:00","BZN|FR","5434.81","5000.35","5085.74","5072.00"
"15/12/2024 09:00:00 - 15/12/2024 10:00:00","BZN|FR","5761.97","5646.46","5505.40","5475.00"
"15/12/2024 10:00:00 - 15/12/2024 11:00:00","BZN|FR","6061.44","6304.33","6302.96","5626.00"
"15/12/2024 11:00:00 - 15/12/2024 12:00:00","BZN|FR","6416.45","6701.03","6708.60","5608.00"
"15/12/2024 12:00:00 - 15/12/2024 13:00:00","BZN|FR","6765.07","7059.07","7086.58","5574.00"
"15/12/2024 13:00:00 - 15/12/2024 14:00:00","BZN|FR","7131.35","7386.98","7480.93","5780.00"
"15/12/2024 14:00:00 - 15/12/2024 15:00:00","BZN|FR","7200.14","7435.86","7530.60","6198.00"
"15/12/2024 15:00:00 - 15/12/2024 16:00:00","BZN|FR","7257.40","7469.40","7566.41","6568.00"
"15/12/2024 16:00:00 - 15/12/2024 17:00:00","BZN|FR","7326.38","7519.40","7609.72","6789.00"
"15/12/2024 17:00:00 - 15/12/2024 18:00:00","BZN|FR","7447.44","7550.57","7650.95","7308.00"
"15/12/2024 18:00:00 - 15/12/2024 19:00:00","BZN|FR","7549.17","7585.20","7667.68","7814.00"
"15/12/2024 19:00:00 - 15/12/2024 20:00:00","BZN|FR","7579.97","7616.48","7609.82","8267.00"
"15/12/2024 20:00:00 - 15/12/2024 21:00:00","BZN|FR","7589.53","7654.48","7646.26","8428.00"
"15/12/2024 21:00:00 - 15/12/2024 22:00:00","BZN|FR","7618.99","7684.60","7702.31","8631.00"
"15/12/2024 22:00:00 - 15/12/2024 23:00:00","BZN|FR","7634.93","7758.13","7746.51","8485.00"
"15/12/2024 23:00:00 - 16/12/2024 00:00:00","BZN|FR","7381.78","7443.08","7456.53","8256.00"
"16/12/2024 00:00:00 - 16/12/2024 01:00:00","BZN|FR","7188.56","8101.80","8528.80","8124.00"
"16/12/2024 01:00:00 - 16/12/2024 02:00:00","BZN|FR","6828.04","7709.87","8132.87","7691.00"
"16/12/2024 02:00:00 - 16/12/2024 03:00:00","BZN|FR","6732.45","7497.28","7917.03","7322.00"
"16/12/2024 03:00:00 - 16/12/2024 04:00:00","BZN|FR","6631.99","7282.98","7702.23","7010.00"
"16/12/2024 04:00:00 - 16/12/2024 05:00:00","BZN|FR","6531.98","7063.83","7483.83","6490.00"
"16/12/2024 05:00:00 - 16/12/2024 06:00:00","BZN|FR","6165.15","6692.10","7127.10","6384.00"
"16/12/2024 06:00:00 - 16/12/2024 07:00:00","BZN|FR","5811.17","6332.50","6770.25","6233.00"
"16/12/2024 07:00:00 - 16/12/2024 08:00:00","BZN|FR","5477.96","6363.25","5998.25","6225.00"
"16/12/2024 08:00:00 - 16/12/2024 09:00:00","BZN|FR","5058.31","6080.56","5602.96","5892.00"
"16/12/2024 09:00:00 - 16/12/2024 10:00:00","BZN|FR","4642.31","5801.98","5243.12","5372.00"
"16/12/2024 10:00:00 - 16/12/2024 11:00:00","BZN|FR","4169.58","5477.38","5579.02","4544.00"
"16/12/2024 11:00:00 - 16/12/2024 12:00:00","BZN|FR","3900.93","5209.22","5305.56","4233.00"
"16/12/2024 12:00:00 - 16/12/2024 13:00:00","BZN|FR","3585.87","4908.82","4999.69","4129.00"
"16/12/2024 13:00:00 - 16/12/2024 14:00:00","BZN|FR","3278.46","4551.19","4705.18","3733.00"
"16/12/2024 14:00:00 - 16/12/2024 15:00:00","BZN|FR","2968.51","4330.84","4420.43","3504.00"
"16/12/2024 15:00:00 - 16/12/2024 16:00:00","BZN|FR","2677.65","4082.75","4161.53","3530.00"
"16/12/2024 16:00:00 - 16/12/2024 17:00:00","BZN|FR","2372.23","3828.99","3888.60","3263.00"
"16/12/2024 17:00:00 - 16/12/2024 18:00:00","BZN|FR","2621.44","3663.44","3754.51","2959.00"
"16/12/2024 18:00:00 - 16/12/2024 19:00:00","BZN|FR","2852.66","3508.13","3601.71","2807.00"
"16/12/2024 19:00:00 - 16/12/2024 20:00:00","BZN|FR","3088.91","3371.50","3452.65","2869.00"
"16/12/2024 20:00:00 - 16/12/2024 21:00:00","BZN|FR","2996.64","3243.70","3339.34","2922.00"
"16/12/2024 21:00:00 - 16/12/2024 22:00:00","BZN|FR","2875.10","3087.97","3197.28","2733.00"
"16/12/2024 22:00:00 - 16/12/2024 23:00:00","BZN|FR","2771.70","3005.69","3072.66","2341.00"
"16/12/2024 23:00:00 - 17/12/2024 00:00:00","BZN|FR","2656.07","2865.03","2886.13","2139.00"
"17/12/2024 00:00:00 - 17/12/2024 01:00:00","BZN|FR","2891.86","2805.15","3239.15","2069.00"
"17/12/2024 01:00:00 - 17/12/2024 02:00:00","BZN|FR","2671.25","2593.36","3084.86","2050.00"
"17/12/2024 02:00:00 - 17/12/2024 03:00:00","BZN|FR","2653.09","2583.77","3023.02","1909.00"
"17/12/2024 03:00:00 - 17/12/2024 04:00:00","BZN|FR","2615.90","2561.54","2962.79","1842.00"
"17/12/2024 04:00:00 - 17/12/2024 05:00:00","BZN|FR","2552.00","2508.15","2897.90","1881.00"
"17/12/2024 05:00:00 - 17/12/2024 06:00:00","BZN|FR","2525.28","2483.02","2776.77","1882.00"
"17/12/2024 06:00:00 - 17/12/2024 07:00:00","BZN|FR","2411.70","2368.67","2654.67","2082.00"
"17/12/2024 07:00:00 - 17/12/2024 08:00:00","BZN|FR","2293.21","1830.57","2190.57","2381.00"
"17/12/2024 08:00:00 - 17/12/2024 09:00:00","BZN|FR","2365.46","2047.81","2283.20","2551.00"
"17/12/2024 09:00:00 - 17/12/2024 10:00:00","BZN|FR","2439.02","2198.59","2359.50","2703.00"
"17/12/2024 10:00:00 - 17/12/2024 11:00:00","BZN|FR","2482.96","2308.14","2573.40","2927.00"
"17/12/2024 11:00:00 - 17/12/2024 12:00:00","BZN|FR","2462.46","2254.36","2541.07","3210.00"
"17/12/2024 12:00:00 - 17/12/2024 13:00:00","BZN|FR","2446.91","2187.35","2518.05","3288.00"
"17/12/2024 13:00:00 - 17/12/2024 14:00:00","BZN|FR","2355.21","2210.96","2430.45","3430.00"
"17/12/2024 14:00:00 - 17/12/2024 15:00:00","BZN|FR","2761.98","2685.12","2831.96","3460.00"
"17/12/2024 15:00:00 - 17/12/2024 16:00:00","BZN|FR","3168.95","3154.84","3236.88","3846.00"
"17/12/2024 16:00:00 - 17/12/2024 17:00:00","BZN|FR","3632.27","3553.21","3698.81","4328.00"
"17/12/2024 17:00:00 - 17/12/2024 18:00:00","BZN|FR","4223.90","4127.16","4289.43","5034.00"
"17/12/2024 18:00:00 - 17/12/2024 19:00:00","BZN|FR","4746.03","4707.46","4807.32","6013.00"
"17/12/2024 19:00:00 - 17/12/2024 20:00:00","BZN|FR","5369.08","5297.86","5427.32","6856.00"
"17/12/2024 20:00:00 - 17/12/2024 21:00:00","BZN|FR","6160.18","6083.87","6213.49","7666.00"
"17/12/2024 21:00:00 - 17/12/2024 22:00:00","BZN|FR","6950.90","6908.56","7001.13","8332.00"
"17/12/2024 22:00:00 - 17/12/2024 23:00:00","BZN|FR","7765.37","7725.94","7811.32","8325.00"
"17/12/2024 23:00:00 - 18/12/2024 00:00:00","BZN|FR","8054.84","8017.09","8098.11","8318.00"
"18/12/2024 00:00:00 - 18/12/2024 01:00:00","BZN|FR","9638.09","9563.32","10945.82","9032.00"
"18/12/2024 01:00:00 - 18/12/2024 02:00:00","BZN|FR","10133.65","10132.50","11521.50","9737.00"
"18/12/2024 02:00:00 - 18/12/2024 03:00:00","BZN|FR","10562.15","10663.77","12054.77","10375.00"
"18/12/2024 03:00:00 - 18/12/2024 04:00:00","BZN|FR","10989.21","11192.94","12583.94","11039.00"
"18/12/2024 04:00:00 - 18/12/2024 05:00:00","BZN|FR","11418.89","11724.88","13113.13","11270.00"
"18/12/2024 05:00:00 - 18/12/2024 06:00:00","BZN|FR","11654.15","12006.85","13391.60","11717.00"
"18/12/2024 06:00:00 - 18/12/2024 07:00:00","BZN|FR","11891.72","12287.76","13667.76","12238.00"
"18/12/2024 07:00:00 - 18/12/2024 08:00:00","BZN|FR","12131.56","12319.80","12550.15","12501.00"
"18/12/2024 08:00:00 - 18/12/2024 09:00:00","BZN|FR","12210.20","12607.44","12551.54","12887.00"
"18/12/2024 09:00:00 - 18/12/2024 10:00:00","BZN|FR","12318.86","12834.95","12550.90","13085.00"
