"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|FR","19.06","20.14","20.49","296.00"
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 01:00:00 - 23/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 02:00:00 - 23/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 03:00:00 - 23/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 04:00:00 - 23/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 05:00:00 - 23/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 06:00:00 - 23/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 07:00:00 - 23/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","286.00"
"23/10/2024 08:00:00 - 23/10/2024 09:00:00","BZN|FR","0.00","0.00","0.00","410.00"
"23/10/2024 09:00:00 - 23/10/2024 10:00:00","BZN|FR","200.52","210.88","210.88","1941.00"
"23/10/2024 10:00:00 - 23/10/2024 11:00:00","BZN|FR","2536.08","2599.73","2706.41","5047.00"
"23/10/2024 11:00:00 - 23/10/2024 12:00:00","BZN|FR","5603.67","6172.21","6218.98","7915.00"
"23/10/2024 12:00:00 - 23/10/2024 13:00:00","BZN|FR","8453.68","8910.43","9077.35","10026.00"
"23/10/2024 13:00:00 - 23/10/2024 14:00:00","BZN|FR","10038.44","10519.11","10465.06","11173.00"
"23/10/2024 14:00:00 - 23/10/2024 15:00:00","BZN|FR","10590.08","10910.31","10687.21","11200.00"
"23/10/2024 15:00:00 - 23/10/2024 16:00:00","BZN|FR","9948.23","10171.29","9969.25","10003.00"
"23/10/2024 16:00:00 - 23/10/2024 17:00:00","BZN|FR","8175.80","8236.30","8057.34","7557.00"
"23/10/2024 17:00:00 - 23/10/2024 18:00:00","BZN|FR","5116.37","5170.62","5014.72","3937.00"
"23/10/2024 18:00:00 - 23/10/2024 19:00:00","BZN|FR","1669.19","1674.45","1666.95","987.00"
"23/10/2024 19:00:00 - 23/10/2024 20:00:00","BZN|FR","16.38","16.25","16.60","304.00"
"23/10/2024 20:00:00 - 23/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 21:00:00 - 23/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 22:00:00 - 23/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"23/10/2024 23:00:00 - 24/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 00:00:00 - 24/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 01:00:00 - 24/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 02:00:00 - 24/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 03:00:00 - 24/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 04:00:00 - 24/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 05:00:00 - 24/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 06:00:00 - 24/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 07:00:00 - 24/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","299.00"
"24/10/2024 08:00:00 - 24/10/2024 09:00:00","BZN|FR","0.00","0.00","0.00","387.00"
"24/10/2024 09:00:00 - 24/10/2024 10:00:00","BZN|FR","170.16","168.94","168.94","1661.00"
"24/10/2024 10:00:00 - 24/10/2024 11:00:00","BZN|FR","2426.15","2486.54","2505.30","4398.00"
"24/10/2024 11:00:00 - 24/10/2024 12:00:00","BZN|FR","5689.66","5723.07","6049.44","7004.00"
"24/10/2024 12:00:00 - 24/10/2024 13:00:00","BZN|FR","8210.32","8343.74","8866.22","9193.00"
"24/10/2024 13:00:00 - 24/10/2024 14:00:00","BZN|FR","9615.11","9785.18","10294.98","10271.00"
"24/10/2024 14:00:00 - 24/10/2024 15:00:00","BZN|FR","9793.99","10126.82","10771.61","10172.00"
"24/10/2024 15:00:00 - 24/10/2024 16:00:00","BZN|FR","8982.57","9370.22","9935.24","8864.00"
"24/10/2024 16:00:00 - 24/10/2024 17:00:00","BZN|FR","7307.06","7516.67","7919.31","6624.00"
"24/10/2024 17:00:00 - 24/10/2024 18:00:00","BZN|FR","4512.76","4654.69","4822.01","3386.00"
"24/10/2024 18:00:00 - 24/10/2024 19:00:00","BZN|FR","1477.87","1497.67","1547.09","877.00"
"24/10/2024 19:00:00 - 24/10/2024 20:00:00","BZN|FR","9.29","9.53","9.75","296.00"
"24/10/2024 20:00:00 - 24/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 21:00:00 - 24/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 22:00:00 - 24/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"24/10/2024 23:00:00 - 25/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 00:00:00 - 25/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 01:00:00 - 25/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 02:00:00 - 25/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 03:00:00 - 25/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 04:00:00 - 25/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 05:00:00 - 25/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 06:00:00 - 25/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 07:00:00 - 25/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","293.00"
"25/10/2024 08:00:00 - 25/10/2024 09:00:00","BZN|FR","0.00","0.00","0.00","383.00"
"25/10/2024 09:00:00 - 25/10/2024 10:00:00","BZN|FR","127.51","122.37","122.37","1338.00"
"25/10/2024 10:00:00 - 25/10/2024 11:00:00","BZN|FR","1655.98","1593.02","1910.15","3331.00"
"25/10/2024 11:00:00 - 25/10/2024 12:00:00","BZN|FR","3529.44","3416.90","4337.52","5363.00"
"25/10/2024 12:00:00 - 25/10/2024 13:00:00","BZN|FR","5213.57","4894.57","5689.83","6583.00"
"25/10/2024 13:00:00 - 25/10/2024 14:00:00","BZN|FR","6026.73","5690.44","6360.93","6875.00"
"25/10/2024 14:00:00 - 25/10/2024 15:00:00","BZN|FR","6188.06","5682.02","6378.30","6465.00"
"25/10/2024 15:00:00 - 25/10/2024 16:00:00","BZN|FR","5574.30","5080.32","5612.23","5159.00"
"25/10/2024 16:00:00 - 25/10/2024 17:00:00","BZN|FR","4215.21","4202.63","4132.00","3422.00"
"25/10/2024 17:00:00 - 25/10/2024 18:00:00","BZN|FR","2608.65","2359.43","2469.61","1612.00"
"25/10/2024 18:00:00 - 25/10/2024 19:00:00","BZN|FR","831.74","804.11","820.21","525.00"
"25/10/2024 19:00:00 - 25/10/2024 20:00:00","BZN|FR","3.55","3.53","3.48","296.00"
"25/10/2024 20:00:00 - 25/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 21:00:00 - 25/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 22:00:00 - 25/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"25/10/2024 23:00:00 - 26/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 00:00:00 - 26/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 01:00:00 - 26/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 02:00:00 - 26/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 03:00:00 - 26/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 04:00:00 - 26/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 05:00:00 - 26/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 06:00:00 - 26/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 07:00:00 - 26/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 08:00:00 - 26/10/2024 09:00:00","BZN|FR","0.00","0.00","0.00","318.00"
"26/10/2024 09:00:00 - 26/10/2024 10:00:00","BZN|FR","77.30","74.21","74.21","934.00"
"26/10/2024 10:00:00 - 26/10/2024 11:00:00","BZN|FR","1093.56","1068.90","1416.02","2261.00"
"26/10/2024 11:00:00 - 26/10/2024 12:00:00","BZN|FR","2354.24","2413.82","3355.65","3538.00"
"26/10/2024 12:00:00 - 26/10/2024 13:00:00","BZN|FR","3523.01","3459.26","4578.45","4304.00"
"26/10/2024 13:00:00 - 26/10/2024 14:00:00","BZN|FR","4329.66","4317.50","5088.33","4813.00"
"26/10/2024 14:00:00 - 26/10/2024 15:00:00","BZN|FR","4478.07","4379.41","4864.31","4767.00"
"26/10/2024 15:00:00 - 26/10/2024 16:00:00","BZN|FR","4219.03","3904.73","4132.69","4296.00"
"26/10/2024 16:00:00 - 26/10/2024 17:00:00","BZN|FR","3391.88","3244.51","3244.22","3051.00"
"26/10/2024 17:00:00 - 26/10/2024 18:00:00","BZN|FR","2062.01","2019.72","1896.79","1429.00"
"26/10/2024 18:00:00 - 26/10/2024 19:00:00","BZN|FR","803.44","745.08","715.51","507.00"
"26/10/2024 19:00:00 - 26/10/2024 20:00:00","BZN|FR","1.79","1.77","1.71","275.00"
"26/10/2024 20:00:00 - 26/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 21:00:00 - 26/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 22:00:00 - 26/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"26/10/2024 23:00:00 - 27/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 00:00:00 - 27/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 01:00:00 - 27/10/2024 02:00:00 (CEST)","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 02:00:00 (CEST) - 27/10/2024 02:00:00 (CET)","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 02:00:00 (CET) - 27/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 03:00:00 - 27/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 04:00:00 - 27/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 05:00:00 - 27/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 06:00:00 - 27/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 07:00:00 - 27/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","326.00"
"27/10/2024 08:00:00 - 27/10/2024 09:00:00","BZN|FR","87.42","89.84","89.84","1190.00"
"27/10/2024 09:00:00 - 27/10/2024 10:00:00","BZN|FR","1522.48","1675.40","1675.40","3295.00"
"27/10/2024 10:00:00 - 27/10/2024 11:00:00","BZN|FR","3417.66","4020.43","4889.34","5034.00"
"27/10/2024 11:00:00 - 27/10/2024 12:00:00","BZN|FR","5163.62","5651.42","6588.15","6427.00"
"27/10/2024 12:00:00 - 27/10/2024 13:00:00","BZN|FR","6531.85","5959.36","7380.51","7276.00"
"27/10/2024 13:00:00 - 27/10/2024 14:00:00","BZN|FR","6869.36","6473.02","7335.48","6844.00"
"27/10/2024 14:00:00 - 27/10/2024 15:00:00","BZN|FR","6113.85","5920.38","6222.78","5700.00"
"27/10/2024 15:00:00 - 27/10/2024 16:00:00","BZN|FR","5087.45","4691.17","4694.99","4201.00"
"27/10/2024 16:00:00 - 27/10/2024 17:00:00","BZN|FR","3080.13","2788.82","2790.52","2227.00"
"27/10/2024 17:00:00 - 27/10/2024 18:00:00","BZN|FR","991.74","918.72","919.04","607.00"
"27/10/2024 18:00:00 - 27/10/2024 19:00:00","BZN|FR","0.94","0.97","0.97","270.00"
"27/10/2024 19:00:00 - 27/10/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 20:00:00 - 27/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 21:00:00 - 27/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 22:00:00 - 27/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"27/10/2024 23:00:00 - 28/10/2024 00:00:00","BZN|FR","N/A","0.00","0.00","0.00"
"28/10/2024 00:00:00 - 28/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 01:00:00 - 28/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 02:00:00 - 28/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 03:00:00 - 28/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 04:00:00 - 28/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 05:00:00 - 28/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 06:00:00 - 28/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 07:00:00 - 28/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","345.00"
"28/10/2024 08:00:00 - 28/10/2024 09:00:00","BZN|FR","97.17","112.52","112.52","1414.00"
"28/10/2024 09:00:00 - 28/10/2024 10:00:00","BZN|FR","1621.58","1833.98","1833.98","3664.00"
"28/10/2024 10:00:00 - 28/10/2024 11:00:00","BZN|FR","3525.39","4394.43","5024.01","5681.00"
"28/10/2024 11:00:00 - 28/10/2024 12:00:00","BZN|FR","5183.97","6155.59","6983.69","7182.00"
"28/10/2024 12:00:00 - 28/10/2024 13:00:00","BZN|FR","6477.01","7275.10","7902.12","7536.00"
"28/10/2024 13:00:00 - 28/10/2024 14:00:00","BZN|FR","6611.76","7529.75","7812.41","7092.00"
"28/10/2024 14:00:00 - 28/10/2024 15:00:00","BZN|FR","6165.47","6681.80","6819.96","5969.00"
"28/10/2024 15:00:00 - 28/10/2024 16:00:00","BZN|FR","4672.10","4933.74","4934.60","4209.00"
"28/10/2024 16:00:00 - 28/10/2024 17:00:00","BZN|FR","2758.48","2731.15","2731.67","2075.00"
"28/10/2024 17:00:00 - 28/10/2024 18:00:00","BZN|FR","861.28","836.98","837.04","625.00"
"28/10/2024 18:00:00 - 28/10/2024 19:00:00","BZN|FR","0.22","0.22","0.22","324.00"
"28/10/2024 19:00:00 - 28/10/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 20:00:00 - 28/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 21:00:00 - 28/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 22:00:00 - 28/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"28/10/2024 23:00:00 - 29/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 00:00:00 - 29/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 01:00:00 - 29/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 02:00:00 - 29/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 03:00:00 - 29/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 04:00:00 - 29/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 05:00:00 - 29/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 06:00:00 - 29/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 07:00:00 - 29/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","380.00"
"29/10/2024 08:00:00 - 29/10/2024 09:00:00","BZN|FR","86.53","99.17","99.17","1265.00"
"29/10/2024 09:00:00 - 29/10/2024 10:00:00","BZN|FR","1645.42","1819.83","1819.83","3353.00"
"29/10/2024 10:00:00 - 29/10/2024 11:00:00","BZN|FR","3787.82","4577.48","5476.37","5202.00"
"29/10/2024 11:00:00 - 29/10/2024 12:00:00","BZN|FR","5908.69","6329.07","7779.41","6540.00"
"29/10/2024 12:00:00 - 29/10/2024 13:00:00","BZN|FR","7155.26","7131.50","8792.90","7396.00"
"29/10/2024 13:00:00 - 29/10/2024 14:00:00","BZN|FR","7447.00","7908.73","8674.25","7535.00"
"29/10/2024 14:00:00 - 29/10/2024 15:00:00","BZN|FR","7183.37","7384.35","7810.45","6927.00"
"29/10/2024 15:00:00 - 29/10/2024 16:00:00","BZN|FR","5733.51","6000.33","6001.21","5167.00"
"29/10/2024 16:00:00 - 29/10/2024 17:00:00","BZN|FR","3344.37","3684.92","3685.54","2551.00"
"29/10/2024 17:00:00 - 29/10/2024 18:00:00","BZN|FR","965.42","1047.71","1047.97","647.00"
"29/10/2024 18:00:00 - 29/10/2024 19:00:00","BZN|FR","0.03","0.04","0.04","311.00"
"29/10/2024 19:00:00 - 29/10/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 20:00:00 - 29/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 21:00:00 - 29/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 22:00:00 - 29/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"29/10/2024 23:00:00 - 30/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 00:00:00 - 30/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 01:00:00 - 30/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 02:00:00 - 30/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 03:00:00 - 30/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 04:00:00 - 30/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 05:00:00 - 30/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 06:00:00 - 30/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 07:00:00 - 30/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","359.00"
"30/10/2024 08:00:00 - 30/10/2024 09:00:00","BZN|FR","89.70","91.11","91.11","1297.00"
"30/10/2024 09:00:00 - 30/10/2024 10:00:00","BZN|FR","1918.34","1959.24","1959.24","3567.00"
"30/10/2024 10:00:00 - 30/10/2024 11:00:00","BZN|FR","4842.40","5147.65","5274.43","5781.00"
"30/10/2024 11:00:00 - 30/10/2024 12:00:00","BZN|FR","7448.42","7544.00","7792.08","7264.00"
"30/10/2024 12:00:00 - 30/10/2024 13:00:00","BZN|FR","9113.65","8889.52","9235.00","7893.00"
"30/10/2024 13:00:00 - 30/10/2024 14:00:00","BZN|FR","9577.55","9457.06","9460.93","7724.00"
"30/10/2024 14:00:00 - 30/10/2024 15:00:00","BZN|FR","9026.65","8805.83","8766.76","6871.00"
"30/10/2024 15:00:00 - 30/10/2024 16:00:00","BZN|FR","7165.29","6787.79","6790.72","4936.00"
"30/10/2024 16:00:00 - 30/10/2024 17:00:00","BZN|FR","4027.53","3988.63","3990.49","2263.00"
"30/10/2024 17:00:00 - 30/10/2024 18:00:00","BZN|FR","1072.36","1047.85","1048.33","591.00"
"30/10/2024 18:00:00 - 30/10/2024 19:00:00","BZN|FR","0.00","0.00","0.00","294.00"
"30/10/2024 19:00:00 - 30/10/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 20:00:00 - 30/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 21:00:00 - 30/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 22:00:00 - 30/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"30/10/2024 23:00:00 - 31/10/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 00:00:00 - 31/10/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 01:00:00 - 31/10/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 02:00:00 - 31/10/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 03:00:00 - 31/10/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 04:00:00 - 31/10/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 05:00:00 - 31/10/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 06:00:00 - 31/10/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 07:00:00 - 31/10/2024 08:00:00","BZN|FR","0.00","0.00","0.00","340.00"
"31/10/2024 08:00:00 - 31/10/2024 09:00:00","BZN|FR","77.28","77.54","77.54","1297.00"
"31/10/2024 09:00:00 - 31/10/2024 10:00:00","BZN|FR","1857.21","1920.90","1920.90","3753.00"
"31/10/2024 10:00:00 - 31/10/2024 11:00:00","BZN|FR","4820.69","5155.33","5383.42","6288.00"
"31/10/2024 11:00:00 - 31/10/2024 12:00:00","BZN|FR","7435.08","7973.52","8192.62","8095.00"
"31/10/2024 12:00:00 - 31/10/2024 13:00:00","BZN|FR","9276.40","9679.12","9995.27","8711.00"
"31/10/2024 13:00:00 - 31/10/2024 14:00:00","BZN|FR","9860.13","10246.24","10506.50","8672.00"
"31/10/2024 14:00:00 - 31/10/2024 15:00:00","BZN|FR","9287.96","9585.21","9676.35","7700.00"
"31/10/2024 15:00:00 - 31/10/2024 16:00:00","BZN|FR","7331.69","7649.22","7649.35","5681.00"
"31/10/2024 16:00:00 - 31/10/2024 17:00:00","BZN|FR","4223.94","4405.91","4406.20","2589.00"
"31/10/2024 17:00:00 - 31/10/2024 18:00:00","BZN|FR","1063.18","1103.01","1103.35","600.00"
"31/10/2024 18:00:00 - 31/10/2024 19:00:00","BZN|FR","0.00","0.00","0.00","296.00"
"31/10/2024 19:00:00 - 31/10/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 20:00:00 - 31/10/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 21:00:00 - 31/10/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 22:00:00 - 31/10/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"31/10/2024 23:00:00 - 01/11/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 00:00:00 - 01/11/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 01:00:00 - 01/11/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 02:00:00 - 01/11/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 03:00:00 - 01/11/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 04:00:00 - 01/11/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 05:00:00 - 01/11/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 06:00:00 - 01/11/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 07:00:00 - 01/11/2024 08:00:00","BZN|FR","0.00","0.00","0.00","324.00"
"01/11/2024 08:00:00 - 01/11/2024 09:00:00","BZN|FR","71.38","71.09","71.09","1424.00"
"01/11/2024 09:00:00 - 01/11/2024 10:00:00","BZN|FR","2021.73","1986.12","1986.12","4234.00"
"01/11/2024 10:00:00 - 01/11/2024 11:00:00","BZN|FR","5496.89","5453.52","5463.28","6953.00"
"01/11/2024 11:00:00 - 01/11/2024 12:00:00","BZN|FR","8182.48","8077.45","8197.85","8667.00"
"01/11/2024 12:00:00 - 01/11/2024 13:00:00","BZN|FR","9827.17","9515.26","9727.40","9517.00"
"01/11/2024 13:00:00 - 01/11/2024 14:00:00","BZN|FR","10201.75","9899.58","9889.04","9599.00"
"01/11/2024 14:00:00 - 01/11/2024 15:00:00","BZN|FR","9221.97","9125.13","9151.02","8537.00"
"01/11/2024 15:00:00 - 01/11/2024 16:00:00","BZN|FR","7069.27","7119.24","7124.15","6146.00"
"01/11/2024 16:00:00 - 01/11/2024 17:00:00","BZN|FR","4005.46","4025.73","4028.62","2740.00"
"01/11/2024 17:00:00 - 01/11/2024 18:00:00","BZN|FR","957.03","960.41","961.08","590.00"
"01/11/2024 18:00:00 - 01/11/2024 19:00:00","BZN|FR","0.00","0.00","0.00","288.00"
"01/11/2024 19:00:00 - 01/11/2024 20:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 20:00:00 - 01/11/2024 21:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 21:00:00 - 01/11/2024 22:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 22:00:00 - 01/11/2024 23:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"01/11/2024 23:00:00 - 02/11/2024 00:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 00:00:00 - 02/11/2024 01:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 01:00:00 - 02/11/2024 02:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 02:00:00 - 02/11/2024 03:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 03:00:00 - 02/11/2024 04:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 04:00:00 - 02/11/2024 05:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 05:00:00 - 02/11/2024 06:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 06:00:00 - 02/11/2024 07:00:00","BZN|FR","0.00","0.00","0.00","0.00"
"02/11/2024 07:00:00 - 02/11/2024 08:00:00","BZN|FR","0.00","0.00","0.00","321.00"
"02/11/2024 08:00:00 - 02/11/2024 09:00:00","BZN|FR","58.99","57.94","57.94","1373.00"
"02/11/2024 09:00:00 - 02/11/2024 10:00:00","BZN|FR","1826.60","1792.20","1792.20","3941.00"
