"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"24/11/2024 00:00:00 - 24/11/2024 01:00:00","BZN|FR","1379.50","1379.50","1379.50","1333.00"
"24/11/2024 01:00:00 - 24/11/2024 02:00:00","BZN|FR","1382.00","1382.00","1382.00","1344.00"
"24/11/2024 02:00:00 - 24/11/2024 03:00:00","BZN|FR","1381.25","1381.25","1381.25","1347.00"
"24/11/2024 03:00:00 - 24/11/2024 04:00:00","BZN|FR","1379.00","1379.00","1379.00","1348.00"
"24/11/2024 04:00:00 - 24/11/2024 05:00:00","BZN|FR","1377.75","1377.75","1377.75","1334.00"
"24/11/2024 05:00:00 - 24/11/2024 06:00:00","BZN|FR","1375.75","1375.75","1375.75","1324.00"
"24/11/2024 06:00:00 - 24/11/2024 07:00:00","BZN|FR","1370.50","1370.50","1370.50","1320.00"
"24/11/2024 07:00:00 - 24/11/2024 08:00:00","BZN|FR","1361.00","1342.75","1342.75","1319.00"
"24/11/2024 08:00:00 - 24/11/2024 09:00:00","BZN|FR","1348.25","1327.50","1327.50","1320.00"
"24/11/2024 09:00:00 - 24/11/2024 10:00:00","BZN|FR","1337.25","1313.00","1313.00","1306.00"
"24/11/2024 10:00:00 - 24/11/2024 11:00:00","BZN|FR","1331.00","1303.25","1303.25","1339.00"
"24/11/2024 11:00:00 - 24/11/2024 12:00:00","BZN|FR","1330.25","1301.50","1301.50","1329.00"
"24/11/2024 12:00:00 - 24/11/2024 13:00:00","BZN|FR","1332.25","1304.75","1304.75","1329.00"
"24/11/2024 13:00:00 - 24/11/2024 14:00:00","BZN|FR","1333.25","1308.00","1308.00","1331.00"
"24/11/2024 14:00:00 - 24/11/2024 15:00:00","BZN|FR","1334.75","1311.50","1311.50","1331.00"
"24/11/2024 15:00:00 - 24/11/2024 16:00:00","BZN|FR","1340.00","1316.25","1316.25","1342.00"
"24/11/2024 16:00:00 - 24/11/2024 17:00:00","BZN|FR","1344.25","1318.25","1318.25","1350.00"
"24/11/2024 17:00:00 - 24/11/2024 18:00:00","BZN|FR","1348.00","1320.50","1320.50","1343.00"
"24/11/2024 18:00:00 - 24/11/2024 19:00:00","BZN|FR","1355.75","1328.00","1328.00","1351.00"
"24/11/2024 19:00:00 - 24/11/2024 20:00:00","BZN|FR","1367.25","1341.25","1341.25","1348.00"
"24/11/2024 20:00:00 - 24/11/2024 21:00:00","BZN|FR","1375.50","1348.75","1348.75","1349.00"
"24/11/2024 21:00:00 - 24/11/2024 22:00:00","BZN|FR","1375.25","1345.75","1345.75","1353.00"
"24/11/2024 22:00:00 - 24/11/2024 23:00:00","BZN|FR","1354.75","1337.00","1337.00","1291.00"
"24/11/2024 23:00:00 - 25/11/2024 00:00:00","BZN|FR","1249.75","1156.75","1156.75","1253.00"
"25/11/2024 00:00:00 - 25/11/2024 01:00:00","BZN|FR","1143.75","1143.75","1143.75","1180.00"
"25/11/2024 01:00:00 - 25/11/2024 02:00:00","BZN|FR","1152.25","1152.25","1152.25","1136.00"
"25/11/2024 02:00:00 - 25/11/2024 03:00:00","BZN|FR","1087.00","1087.00","1087.00","1051.00"
"25/11/2024 03:00:00 - 25/11/2024 04:00:00","BZN|FR","1066.25","1066.25","1066.25","709.00"
"25/11/2024 04:00:00 - 25/11/2024 05:00:00","BZN|FR","926.25","926.25","926.25","767.00"
"25/11/2024 05:00:00 - 25/11/2024 06:00:00","BZN|FR","912.25","912.25","912.25","624.00"
"25/11/2024 06:00:00 - 25/11/2024 07:00:00","BZN|FR","886.75","886.75","886.75","333.00"
"25/11/2024 07:00:00 - 25/11/2024 08:00:00","BZN|FR","816.25","793.00","793.00","469.00"
"25/11/2024 08:00:00 - 25/11/2024 09:00:00","BZN|FR","850.50","765.50","765.50","668.00"
"25/11/2024 09:00:00 - 25/11/2024 10:00:00","BZN|FR","1029.25","881.00","881.00","967.00"
"25/11/2024 10:00:00 - 25/11/2024 11:00:00","BZN|FR","986.25","961.25","961.25","974.00"
"25/11/2024 11:00:00 - 25/11/2024 12:00:00","BZN|FR","1037.50","987.75","987.75","881.00"
"25/11/2024 12:00:00 - 25/11/2024 13:00:00","BZN|FR","1049.25","1079.25","1079.25","868.00"
"25/11/2024 13:00:00 - 25/11/2024 14:00:00","BZN|FR","1025.00","1178.50","1178.50","633.00"
"25/11/2024 14:00:00 - 25/11/2024 15:00:00","BZN|FR","1052.00","1189.50","1189.50","567.00"
"25/11/2024 15:00:00 - 25/11/2024 16:00:00","BZN|FR","1026.50","1160.25","1160.25","613.00"
"25/11/2024 16:00:00 - 25/11/2024 17:00:00","BZN|FR","976.75","1097.50","1097.50","602.00"
"25/11/2024 17:00:00 - 25/11/2024 18:00:00","BZN|FR","1001.00","1053.75","1053.75","717.00"
"25/11/2024 18:00:00 - 25/11/2024 19:00:00","BZN|FR","1028.50","946.75","946.75","592.00"
"25/11/2024 19:00:00 - 25/11/2024 20:00:00","BZN|FR","941.50","887.00","887.00","502.00"
"25/11/2024 20:00:00 - 25/11/2024 21:00:00","BZN|FR","838.75","857.75","857.75","457.00"
"25/11/2024 21:00:00 - 25/11/2024 22:00:00","BZN|FR","831.00","845.75","845.75","595.00"
"25/11/2024 22:00:00 - 25/11/2024 23:00:00","BZN|FR","818.00","832.25","832.25","557.00"
"25/11/2024 23:00:00 - 26/11/2024 00:00:00","BZN|FR","787.00","884.75","884.75","599.00"
"26/11/2024 00:00:00 - 26/11/2024 01:00:00","BZN|FR","649.00","649.00","649.00","523.00"
"26/11/2024 01:00:00 - 26/11/2024 02:00:00","BZN|FR","672.75","672.75","672.75","524.00"
"26/11/2024 02:00:00 - 26/11/2024 03:00:00","BZN|FR","672.75","672.75","672.75","662.00"
"26/11/2024 03:00:00 - 26/11/2024 04:00:00","BZN|FR","642.00","642.00","642.00","547.00"
"26/11/2024 04:00:00 - 26/11/2024 05:00:00","BZN|FR","614.00","614.00","614.00","709.00"
"26/11/2024 05:00:00 - 26/11/2024 06:00:00","BZN|FR","620.00","620.00","620.00","738.00"
"26/11/2024 06:00:00 - 26/11/2024 07:00:00","BZN|FR","603.00","603.00","603.00","698.00"
"26/11/2024 07:00:00 - 26/11/2024 08:00:00","BZN|FR","585.25","792.00","792.00","724.00"
"26/11/2024 08:00:00 - 26/11/2024 09:00:00","BZN|FR","601.50","774.00","774.00","636.00"
"26/11/2024 09:00:00 - 26/11/2024 10:00:00","BZN|FR","595.75","749.75","749.75","483.00"
"26/11/2024 10:00:00 - 26/11/2024 11:00:00","BZN|FR","552.50","691.75","691.75","487.00"
"26/11/2024 11:00:00 - 26/11/2024 12:00:00","BZN|FR","519.25","662.75","662.75","526.00"
"26/11/2024 12:00:00 - 26/11/2024 13:00:00","BZN|FR","486.50","583.75","583.75","578.00"
"26/11/2024 13:00:00 - 26/11/2024 14:00:00","BZN|FR","437.50","495.00","495.00","594.00"
"26/11/2024 14:00:00 - 26/11/2024 15:00:00","BZN|FR","410.75","475.75","475.75","491.00"
"26/11/2024 15:00:00 - 26/11/2024 16:00:00","BZN|FR","355.25","462.25","462.25","400.00"
"26/11/2024 16:00:00 - 26/11/2024 17:00:00","BZN|FR","382.75","435.50","435.50","359.00"
"26/11/2024 17:00:00 - 26/11/2024 18:00:00","BZN|FR","353.00","483.25","483.25","415.00"
"26/11/2024 18:00:00 - 26/11/2024 19:00:00","BZN|FR","440.00","569.75","569.75","520.00"
"26/11/2024 19:00:00 - 26/11/2024 20:00:00","BZN|FR","597.25","635.50","635.50","753.00"
"26/11/2024 20:00:00 - 26/11/2024 21:00:00","BZN|FR","755.50","747.00","747.00","887.00"
"26/11/2024 21:00:00 - 26/11/2024 22:00:00","BZN|FR","925.75","867.75","867.75","969.00"
"26/11/2024 22:00:00 - 26/11/2024 23:00:00","BZN|FR","983.25","928.25","928.25","1074.00"
"26/11/2024 23:00:00 - 27/11/2024 00:00:00","BZN|FR","893.50","983.25","983.25","1255.00"
"27/11/2024 00:00:00 - 27/11/2024 01:00:00","BZN|FR","1196.25","1196.25","1196.25","1265.00"
"27/11/2024 01:00:00 - 27/11/2024 02:00:00","BZN|FR","1265.50","1265.50","1265.50","1332.00"
"27/11/2024 02:00:00 - 27/11/2024 03:00:00","BZN|FR","1326.25","1326.25","1326.25","1361.00"
"27/11/2024 03:00:00 - 27/11/2024 04:00:00","BZN|FR","1349.50","1349.50","1349.50","1362.00"
"27/11/2024 04:00:00 - 27/11/2024 05:00:00","BZN|FR","1364.50","1364.50","1364.50","1359.00"
"27/11/2024 05:00:00 - 27/11/2024 06:00:00","BZN|FR","1364.25","1364.25","1364.25","1351.00"
"27/11/2024 06:00:00 - 27/11/2024 07:00:00","BZN|FR","1358.00","1358.00","1358.00","1261.00"
"27/11/2024 07:00:00 - 27/11/2024 08:00:00","BZN|FR","1348.00","1344.75","1344.75","1307.00"
"27/11/2024 08:00:00 - 27/11/2024 09:00:00","BZN|FR","1343.00","1338.25","1338.25","1316.00"
"27/11/2024 09:00:00 - 27/11/2024 10:00:00","BZN|FR","1334.25","1336.75","1336.75","1322.00"
"27/11/2024 10:00:00 - 27/11/2024 11:00:00","BZN|FR","1323.75","1331.50","1331.50","1341.00"
"27/11/2024 11:00:00 - 27/11/2024 12:00:00","BZN|FR","1284.50","1290.50","1290.50","1326.00"
"27/11/2024 12:00:00 - 27/11/2024 13:00:00","BZN|FR","1195.00","1239.50","1239.50","1341.00"
"27/11/2024 13:00:00 - 27/11/2024 14:00:00","BZN|FR","1143.50","1128.75","1128.75","1339.00"
"27/11/2024 14:00:00 - 27/11/2024 15:00:00","BZN|FR","1068.50","945.50","945.50","1164.00"
"27/11/2024 15:00:00 - 27/11/2024 16:00:00","BZN|FR","873.75","829.25","829.25","839.00"
"27/11/2024 16:00:00 - 27/11/2024 17:00:00","BZN|FR","734.00","755.00","755.00","704.00"
"27/11/2024 17:00:00 - 27/11/2024 18:00:00","BZN|FR","677.50","702.25","702.25","652.00"
"27/11/2024 18:00:00 - 27/11/2024 19:00:00","BZN|FR","557.50","606.50","606.50","582.00"
"27/11/2024 19:00:00 - 27/11/2024 20:00:00","BZN|FR","510.25","568.50","568.50","524.00"
"27/11/2024 20:00:00 - 27/11/2024 21:00:00","BZN|FR","471.25","513.00","513.00","500.00"
"27/11/2024 21:00:00 - 27/11/2024 22:00:00","BZN|FR","451.75","453.25","453.25","508.00"
"27/11/2024 22:00:00 - 27/11/2024 23:00:00","BZN|FR","434.00","376.25","376.25","496.00"
"27/11/2024 23:00:00 - 28/11/2024 00:00:00","BZN|FR","436.25","386.25","386.25","472.00"
"28/11/2024 00:00:00 - 28/11/2024 01:00:00","BZN|FR","276.75","276.75","276.75","483.00"
"28/11/2024 01:00:00 - 28/11/2024 02:00:00","BZN|FR","255.50","255.50","255.50","499.00"
"28/11/2024 02:00:00 - 28/11/2024 03:00:00","BZN|FR","246.25","246.25","246.25","533.00"
"28/11/2024 03:00:00 - 28/11/2024 04:00:00","BZN|FR","244.75","244.75","244.75","477.00"
"28/11/2024 04:00:00 - 28/11/2024 05:00:00","BZN|FR","224.50","224.50","224.50","358.00"
"28/11/2024 05:00:00 - 28/11/2024 06:00:00","BZN|FR","240.00","240.00","240.00","335.00"
"28/11/2024 06:00:00 - 28/11/2024 07:00:00","BZN|FR","258.75","258.75","258.75","358.00"
"28/11/2024 07:00:00 - 28/11/2024 08:00:00","BZN|FR","278.25","337.75","337.75","376.00"
"28/11/2024 08:00:00 - 28/11/2024 09:00:00","BZN|FR","312.25","339.75","339.75","328.00"
"28/11/2024 09:00:00 - 28/11/2024 10:00:00","BZN|FR","320.00","316.25","316.25","294.00"
"28/11/2024 10:00:00 - 28/11/2024 11:00:00","BZN|FR","300.50","307.50","307.50","248.00"
"28/11/2024 11:00:00 - 28/11/2024 12:00:00","BZN|FR","286.25","278.25","278.25","191.00"
"28/11/2024 12:00:00 - 28/11/2024 13:00:00","BZN|FR","261.25","274.25","274.25","161.00"
"28/11/2024 13:00:00 - 28/11/2024 14:00:00","BZN|FR","215.00","276.50","276.50","189.00"
"28/11/2024 14:00:00 - 28/11/2024 15:00:00","BZN|FR","210.25","258.50","258.50","204.00"
"28/11/2024 15:00:00 - 28/11/2024 16:00:00","BZN|FR","247.25","278.25","278.25","271.00"
"28/11/2024 16:00:00 - 28/11/2024 17:00:00","BZN|FR","273.75","338.50","338.50","291.00"
"28/11/2024 17:00:00 - 28/11/2024 18:00:00","BZN|FR","296.75","350.50","350.50","301.00"
"28/11/2024 18:00:00 - 28/11/2024 19:00:00","BZN|FR","370.50","381.50","381.50","375.00"
"28/11/2024 19:00:00 - 28/11/2024 20:00:00","BZN|FR","470.25","437.25","437.25","437.00"
"28/11/2024 20:00:00 - 28/11/2024 21:00:00","BZN|FR","547.50","555.25","555.25","489.00"
"28/11/2024 21:00:00 - 28/11/2024 22:00:00","BZN|FR","612.50","625.00","625.00","570.00"
"28/11/2024 22:00:00 - 28/11/2024 23:00:00","BZN|FR","691.50","680.75","680.75","684.00"
"28/11/2024 23:00:00 - 29/11/2024 00:00:00","BZN|FR","694.50","763.25","763.25","661.00"
"29/11/2024 00:00:00 - 29/11/2024 01:00:00","BZN|FR","820.50","820.50","820.50","603.00"
"29/11/2024 01:00:00 - 29/11/2024 02:00:00","BZN|FR","838.25","838.25","838.25","655.00"
"29/11/2024 02:00:00 - 29/11/2024 03:00:00","BZN|FR","851.75","851.75","851.75","724.00"
"29/11/2024 03:00:00 - 29/11/2024 04:00:00","BZN|FR","896.00","896.00","896.00","817.00"
"29/11/2024 04:00:00 - 29/11/2024 05:00:00","BZN|FR","932.75","932.75","932.75","881.00"
"29/11/2024 05:00:00 - 29/11/2024 06:00:00","BZN|FR","952.75","952.75","952.75","804.00"
"29/11/2024 06:00:00 - 29/11/2024 07:00:00","BZN|FR","984.50","984.50","984.50","679.00"
"29/11/2024 07:00:00 - 29/11/2024 08:00:00","BZN|FR","931.25","1022.50","1022.50","742.00"
"29/11/2024 08:00:00 - 29/11/2024 09:00:00","BZN|FR","911.00","1015.50","1015.50","862.00"
"29/11/2024 09:00:00 - 29/11/2024 10:00:00","BZN|FR","907.50","993.00","993.00","1021.00"
"29/11/2024 10:00:00 - 29/11/2024 11:00:00","BZN|FR","905.00","969.00","969.00","847.00"
"29/11/2024 11:00:00 - 29/11/2024 12:00:00","BZN|FR","882.50","929.25","929.25","739.00"
"29/11/2024 12:00:00 - 29/11/2024 13:00:00","BZN|FR","802.00","796.50","796.50","638.00"
"29/11/2024 13:00:00 - 29/11/2024 14:00:00","BZN|FR","730.25","662.75","662.75","558.00"
"29/11/2024 14:00:00 - 29/11/2024 15:00:00","BZN|FR","605.00","616.50","616.50","397.00"
"29/11/2024 15:00:00 - 29/11/2024 16:00:00","BZN|FR","573.00","581.00","581.00","354.00"
"29/11/2024 16:00:00 - 29/11/2024 17:00:00","BZN|FR","511.75","524.00","524.00","307.00"
"29/11/2024 17:00:00 - 29/11/2024 18:00:00","BZN|FR","522.75","513.25","513.25","395.00"
"29/11/2024 18:00:00 - 29/11/2024 19:00:00","BZN|FR","529.25","535.50","535.50","414.00"
"29/11/2024 19:00:00 - 29/11/2024 20:00:00","BZN|FR","617.50","550.25","550.25","571.00"
"29/11/2024 20:00:00 - 29/11/2024 21:00:00","BZN|FR","593.00","627.75","627.75","608.00"
"29/11/2024 21:00:00 - 29/11/2024 22:00:00","BZN|FR","620.00","689.50","689.50","705.00"
"29/11/2024 22:00:00 - 29/11/2024 23:00:00","BZN|FR","627.75","670.00","670.00","606.00"
"29/11/2024 23:00:00 - 30/11/2024 00:00:00","BZN|FR","563.50","636.25","636.25","508.00"
"30/11/2024 00:00:00 - 30/11/2024 01:00:00","BZN|FR","536.50","536.50","536.50","398.00"
"30/11/2024 01:00:00 - 30/11/2024 02:00:00","BZN|FR","488.75","488.75","488.75","247.00"
"30/11/2024 02:00:00 - 30/11/2024 03:00:00","BZN|FR","405.00","405.00","405.00","165.00"
"30/11/2024 03:00:00 - 30/11/2024 04:00:00","BZN|FR","302.50","302.50","302.50","177.00"
"30/11/2024 04:00:00 - 30/11/2024 05:00:00","BZN|FR","252.50","252.50","252.50","179.00"
"30/11/2024 05:00:00 - 30/11/2024 06:00:00","BZN|FR","244.50","244.50","244.50","139.00"
"30/11/2024 06:00:00 - 30/11/2024 07:00:00","BZN|FR","245.75","245.75","245.75","175.00"
"30/11/2024 07:00:00 - 30/11/2024 08:00:00","BZN|FR","220.25","305.50","305.50","219.00"
"30/11/2024 08:00:00 - 30/11/2024 09:00:00","BZN|FR","204.25","293.00","293.00","300.00"
"30/11/2024 09:00:00 - 30/11/2024 10:00:00","BZN|FR","206.50","249.50","249.50","224.00"
"30/11/2024 10:00:00 - 30/11/2024 11:00:00","BZN|FR","228.50","272.75","272.75","200.00"
"30/11/2024 11:00:00 - 30/11/2024 12:00:00","BZN|FR","256.25","272.25","272.25","229.00"
"30/11/2024 12:00:00 - 30/11/2024 13:00:00","BZN|FR","314.50","277.25","277.25","243.00"
"30/11/2024 13:00:00 - 30/11/2024 14:00:00","BZN|FR","304.50","290.75","290.75","275.00"
"30/11/2024 14:00:00 - 30/11/2024 15:00:00","BZN|FR","250.50","334.50","334.50","247.00"
"30/11/2024 15:00:00 - 30/11/2024 16:00:00","BZN|FR","246.75","336.25","336.25","203.00"
"30/11/2024 16:00:00 - 30/11/2024 17:00:00","BZN|FR","290.00","373.75","373.75","232.00"
"30/11/2024 17:00:00 - 30/11/2024 18:00:00","BZN|FR","383.00","446.75","446.75","320.00"
"30/11/2024 18:00:00 - 30/11/2024 19:00:00","BZN|FR","492.50","489.50","489.50","432.00"
"30/11/2024 19:00:00 - 30/11/2024 20:00:00","BZN|FR","520.25","554.50","554.50","542.00"
"30/11/2024 20:00:00 - 30/11/2024 21:00:00","BZN|FR","564.25","605.00","605.00","490.00"
"30/11/2024 21:00:00 - 30/11/2024 22:00:00","BZN|FR","685.75","623.25","623.25","473.00"
"30/11/2024 22:00:00 - 30/11/2024 23:00:00","BZN|FR","649.00","675.00","675.00","484.00"
"30/11/2024 23:00:00 - 01/12/2024 00:00:00","BZN|FR","477.50","644.50","644.50","596.00"
"01/12/2024 00:00:00 - 01/12/2024 01:00:00","BZN|FR","742.50","742.50","742.50","717.00"
"01/12/2024 01:00:00 - 01/12/2024 02:00:00","BZN|FR","820.75","820.75","820.75","737.00"
"01/12/2024 02:00:00 - 01/12/2024 03:00:00","BZN|FR","884.00","884.00","884.00","862.00"
"01/12/2024 03:00:00 - 01/12/2024 04:00:00","BZN|FR","948.50","948.50","948.50","964.00"
"01/12/2024 04:00:00 - 01/12/2024 05:00:00","BZN|FR","1010.75","1010.75","1010.75","1081.00"
"01/12/2024 05:00:00 - 01/12/2024 06:00:00","BZN|FR","1055.75","1055.75","1055.75","1076.00"
"01/12/2024 06:00:00 - 01/12/2024 07:00:00","BZN|FR","969.25","969.25","969.25","1024.00"
"01/12/2024 07:00:00 - 01/12/2024 08:00:00","BZN|FR","999.75","1132.25","1132.25","1191.00"
"01/12/2024 08:00:00 - 01/12/2024 09:00:00","BZN|FR","994.00","1174.25","1174.25","1241.00"
"01/12/2024 09:00:00 - 01/12/2024 10:00:00","BZN|FR","1012.75","1128.50","1128.50","1198.00"
"01/12/2024 10:00:00 - 01/12/2024 11:00:00","BZN|FR","1119.50","1137.00","1137.00","1109.00"
"01/12/2024 11:00:00 - 01/12/2024 12:00:00","BZN|FR","1137.00","1094.50","1094.50","952.00"
"01/12/2024 12:00:00 - 01/12/2024 13:00:00","BZN|FR","1050.00","1054.00","1054.00","945.00"
"01/12/2024 13:00:00 - 01/12/2024 14:00:00","BZN|FR","1026.75","1071.25","1071.25","988.00"
"01/12/2024 14:00:00 - 01/12/2024 15:00:00","BZN|FR","1023.75","1064.25","1064.25","973.00"
"01/12/2024 15:00:00 - 01/12/2024 16:00:00","BZN|FR","986.00","1058.50","1058.50","938.00"
"01/12/2024 16:00:00 - 01/12/2024 17:00:00","BZN|FR","1023.75","1032.25","1032.25","633.00"
"01/12/2024 17:00:00 - 01/12/2024 18:00:00","BZN|FR","986.25","985.00","985.00","653.00"
"01/12/2024 18:00:00 - 01/12/2024 19:00:00","BZN|FR","913.50","977.50","977.50","647.00"
"01/12/2024 19:00:00 - 01/12/2024 20:00:00","BZN|FR","964.25","972.25","972.25","781.00"
"01/12/2024 20:00:00 - 01/12/2024 21:00:00","BZN|FR","1000.00","1012.00","1012.00","849.00"
"01/12/2024 21:00:00 - 01/12/2024 22:00:00","BZN|FR","996.25","1133.75","1133.75","933.00"
"01/12/2024 22:00:00 - 01/12/2024 23:00:00","BZN|FR","1111.25","1081.25","1081.25","1004.00"
"01/12/2024 23:00:00 - 02/12/2024 00:00:00","BZN|FR","1091.50","1180.25","1180.25","1125.00"
"02/12/2024 00:00:00 - 02/12/2024 01:00:00","BZN|FR","1167.25","1167.25","1167.25","1119.00"
"02/12/2024 01:00:00 - 02/12/2024 02:00:00","BZN|FR","1180.25","1180.25","1180.25","1074.00"
"02/12/2024 02:00:00 - 02/12/2024 03:00:00","BZN|FR","1220.75","1220.75","1220.75","1025.00"
"02/12/2024 03:00:00 - 02/12/2024 04:00:00","BZN|FR","1210.25","1210.25","1210.25","1086.00"
"02/12/2024 04:00:00 - 02/12/2024 05:00:00","BZN|FR","1068.75","1068.75","1068.75","1150.00"
"02/12/2024 05:00:00 - 02/12/2024 06:00:00","BZN|FR","1086.00","1086.00","1086.00","1162.00"
"02/12/2024 06:00:00 - 02/12/2024 07:00:00","BZN|FR","1092.50","1092.50","1092.50","1146.00"
"02/12/2024 07:00:00 - 02/12/2024 08:00:00","BZN|FR","1080.50","1110.75","1110.75","1012.00"
"02/12/2024 08:00:00 - 02/12/2024 09:00:00","BZN|FR","1073.00","1075.25","1075.25","1013.00"
"02/12/2024 09:00:00 - 02/12/2024 10:00:00","BZN|FR","1002.00","1011.50","1011.50","1019.00"
"02/12/2024 10:00:00 - 02/12/2024 11:00:00","BZN|FR","1015.50","1016.00","1016.00","1007.00"
"02/12/2024 11:00:00 - 02/12/2024 12:00:00","BZN|FR","1054.50","1051.75","1051.75","1069.00"
"02/12/2024 12:00:00 - 02/12/2024 13:00:00","BZN|FR","1077.00","1074.50","1074.50","1070.00"
"02/12/2024 13:00:00 - 02/12/2024 14:00:00","BZN|FR","1095.75","1101.50","1101.50","1109.00"
"02/12/2024 14:00:00 - 02/12/2024 15:00:00","BZN|FR","1095.50","1114.75","1114.75","1148.00"
"02/12/2024 15:00:00 - 02/12/2024 16:00:00","BZN|FR","1090.25","1123.00","1123.00","1041.00"
"02/12/2024 16:00:00 - 02/12/2024 17:00:00","BZN|FR","1119.50","1139.50","1139.50","1058.00"
"02/12/2024 17:00:00 - 02/12/2024 18:00:00","BZN|FR","1121.75","1144.50","1144.50","1032.00"
"02/12/2024 18:00:00 - 02/12/2024 19:00:00","BZN|FR","1089.25","1115.25","1115.25","1170.00"
"02/12/2024 19:00:00 - 02/12/2024 20:00:00","BZN|FR","1054.75","1111.75","1111.75","1231.00"
"02/12/2024 20:00:00 - 02/12/2024 21:00:00","BZN|FR","1011.25","1092.25","1092.25","1050.00"
"02/12/2024 21:00:00 - 02/12/2024 22:00:00","BZN|FR","926.75","1029.25","1029.25","842.00"
"02/12/2024 22:00:00 - 02/12/2024 23:00:00","BZN|FR","768.25","908.75","908.75","609.00"
"02/12/2024 23:00:00 - 03/12/2024 00:00:00","BZN|FR","652.50","781.25","781.25","362.00"
"03/12/2024 00:00:00 - 03/12/2024 01:00:00","BZN|FR","550.50","550.50","550.50","350.00"
"03/12/2024 01:00:00 - 03/12/2024 02:00:00","BZN|FR","415.25","415.25","415.25","264.00"
"03/12/2024 02:00:00 - 03/12/2024 03:00:00","BZN|FR","363.25","363.25","363.25","193.00"
"03/12/2024 03:00:00 - 03/12/2024 04:00:00","BZN|FR","319.75","319.75","319.75","144.00"
"03/12/2024 04:00:00 - 03/12/2024 05:00:00","BZN|FR","270.50","270.50","270.50","146.00"
"03/12/2024 05:00:00 - 03/12/2024 06:00:00","BZN|FR","226.50","226.50","226.50","136.00"
"03/12/2024 06:00:00 - 03/12/2024 07:00:00","BZN|FR","164.00","164.00","164.00","79.00"
"03/12/2024 07:00:00 - 03/12/2024 08:00:00","BZN|FR","111.75","124.75","124.75","61.00"
"03/12/2024 08:00:00 - 03/12/2024 09:00:00","BZN|FR","75.00","84.25","84.25","105.00"
"03/12/2024 09:00:00 - 03/12/2024 10:00:00","BZN|FR","51.75","71.50","71.50","118.00"
"03/12/2024 10:00:00 - 03/12/2024 11:00:00","BZN|FR","23.25","37.00","37.00","70.00"
"03/12/2024 11:00:00 - 03/12/2024 12:00:00","BZN|FR","11.75","13.25","13.25","39.00"
"03/12/2024 12:00:00 - 03/12/2024 13:00:00","BZN|FR","12.00","13.25","13.25","10.00"
"03/12/2024 13:00:00 - 03/12/2024 14:00:00","BZN|FR","18.75","17.00","17.00","5.00"
"03/12/2024 14:00:00 - 03/12/2024 15:00:00","BZN|FR","12.25","9.50","9.50","8.00"
"03/12/2024 15:00:00 - 03/12/2024 16:00:00","BZN|FR","26.00","11.00","11.00","10.00"
"03/12/2024 16:00:00 - 03/12/2024 17:00:00","BZN|FR","38.25","11.25","11.25","8.00"
"03/12/2024 17:00:00 - 03/12/2024 18:00:00","BZN|FR","45.50","16.00","16.00","4.00"
"03/12/2024 18:00:00 - 03/12/2024 19:00:00","BZN|FR","60.00","26.50","26.50","11.00"
"03/12/2024 19:00:00 - 03/12/2024 20:00:00","BZN|FR","78.50","29.25","29.25","47.00"
"03/12/2024 20:00:00 - 03/12/2024 21:00:00","BZN|FR","102.00","34.50","34.50","53.00"
"03/12/2024 21:00:00 - 03/12/2024 22:00:00","BZN|FR","105.75","48.50","48.50","52.00"
"03/12/2024 22:00:00 - 03/12/2024 23:00:00","BZN|FR","98.50","75.75","75.75","35.00"
"03/12/2024 23:00:00 - 04/12/2024 00:00:00","BZN|FR","89.00","74.00","74.00","37.00"
"04/12/2024 00:00:00 - 04/12/2024 01:00:00","BZN|FR","44.75","44.75","44.75","37.00"
"04/12/2024 01:00:00 - 04/12/2024 02:00:00","BZN|FR","49.50","49.50","49.50","28.00"
"04/12/2024 02:00:00 - 04/12/2024 03:00:00","BZN|FR","48.50","48.50","48.50","67.00"
"04/12/2024 03:00:00 - 04/12/2024 04:00:00","BZN|FR","42.00","42.00","42.00","150.00"
"04/12/2024 04:00:00 - 04/12/2024 05:00:00","BZN|FR","34.75","34.75","34.75","148.00"
"04/12/2024 05:00:00 - 04/12/2024 06:00:00","BZN|FR","30.25","30.25","30.25","138.00"
"04/12/2024 06:00:00 - 04/12/2024 07:00:00","BZN|FR","29.50","29.50","29.50","115.00"
"04/12/2024 07:00:00 - 04/12/2024 08:00:00","BZN|FR","33.25","51.50","51.50","50.00"
"04/12/2024 08:00:00 - 04/12/2024 09:00:00","BZN|FR","41.00","56.25","56.25","38.00"
"04/12/2024 09:00:00 - 04/12/2024 10:00:00","BZN|FR","89.75","55.25","55.25","57.00"
"04/12/2024 10:00:00 - 04/12/2024 11:00:00","BZN|FR","170.25","92.25","92.25","100.00"
"04/12/2024 11:00:00 - 04/12/2024 12:00:00","BZN|FR","242.00","163.75","163.75","105.00"
"04/12/2024 12:00:00 - 04/12/2024 13:00:00","BZN|FR","294.75","268.25","268.25","181.00"
"04/12/2024 13:00:00 - 04/12/2024 14:00:00","BZN|FR","317.25","329.00","329.00","283.00"
"04/12/2024 14:00:00 - 04/12/2024 15:00:00","BZN|FR","321.00","418.00","418.00","414.00"
"04/12/2024 15:00:00 - 04/12/2024 16:00:00","BZN|FR","372.75","464.50","464.50","457.00"
